,content
694,"Tune into  @AgeAction and #linkedin on 📅Fri - 1st Oct 
The panel will be sharing their 
🗺️experiences
👍key skills &amp; competencies Recruiters are looking for
💻 interviewing in a digital era
📈 success in remote work arrangements

📝 https://t.co/pZjkYoX0us

@AgeFriendlClare https://t.co/HaJSOuN2VR"
695,Tomorrow we celebrate International Day of Older Persons with @CentreListowel &amp; their Active Over 55s  for Dance Class with Olwyn @ 11am &amp; Tae &amp; Banter about their online activities &amp; any help needed after. @Listowel_ie @AgeAction #positiveageingweek @KerryCoArts @artscouncil_ie https://t.co/a5yT3XHo5c
696,"Join us this morning at 10am in @IIMusicSong Balbriggan for Positive Ageing Week! There will be refreshments, entertainment and an opportunity to chat to your locality. Please book in advance. 

@AgeFriendlyIrl @agefriendlydcu @AgeAction @ThirdAgeIreland @age_cycling https://t.co/WjrWz4ZguW"
697,Really looking forward to joining @AgeAction @amielajoie @NiallCrowley_ @natpolicy 👇 to discuss  how https://t.co/arJu7FhOWk can ensure everyone in Ireland has the necessary digital literacy to participate in society fully. @SOLASFET https://t.co/3m2jQxOXii
698,"Over 60% of people over the age of 65 experience digital exclusion in Ireland.

Join  @RoisinDoherty19 @amielajoie @NiallCrowley_ and  @natpolicy
to talk about how we can improve digital inclusion of older people.

Register: email paw@ageaction.ie 
#ReframingAgeing
#AgeEquality https://t.co/eQgkI7b5AP"
699,"Join the Tea Party in #Kilternan 2.30pm-4.30pm in-person this Friday 01 October! 📆☕️🎶🎻

Book in advance with Julie - 087 2039516 or email gatheringgrounds@kilternanparish.ie

See more at: https://t.co/KUdg6OjZmZ

#IDOP2021 #UNIDOP2021 #dlrCommunity @AgeAction @ALONE_IRELAND https://t.co/aCFv6DzoZs"
700,"Join the Tea Party in #Kilternan 2.30pm-4.30pm in-person this Friday 01 October! 📆☕️🎶🎻

Book in advance with Julie - 087 2039516 or email gatheringgrounds@kilternanparish.ie

See more at: https://t.co/ryO7cSkXta

#IDOP2021 #UNIDOP2021 #dlrCommunity @AgeAction @kilternanpltc https://t.co/oyi2zjUX4t"
701,"Last chance to register for the Irish Cancer Prevention Network webinar; 'Ageing Well, How to reduce your cancer risk' tomorrow, 30th Sept @ 1-2pm #PositiveAgeingWeek2021 https://t.co/Pvo5xR95T1
@AgeAction"
702,"RT @dlrcc: To support people to age well &amp; reduce cancer risk, the Irish Cancer Prevention Network are hosting the webinar ‘Ageing Well: How to reduce your Cancer Risk’

⏰ TOMORROW 1-2pm 30th Sept

Register at: https://t.co/wMiwCECkPV

#dlrCommunity  @IrishCancerSoc @AgeAction"
703,"Over 60% of people over the age of 65 experience digital exclusion in Ireland.

Join  @RoisinDoherty19 @amielajoie @NiallCrowley_
 and @natpolicy  to talk about how we can improve digital inclusion of older people.

Register: email paw@ageaction.ie 
#ReframingAgeing
#AgeEquality https://t.co/WFN4FaPx9K"
704,"Join us tomorrow at 10am in @IIMusicSong Balbriggan for Positive Ageing Week! There will be refreshments, entertainment and an opportunity to reconnect with your locality. See below for booking details. 

@AgeFriendlyIrl @agefriendlydcu @AgeAction @ThirdAgeIreland @age_cycling https://t.co/P0ipyKCyH8"
705,"""Fostering Resilience through positive ageing"" Helena Ahern @DcuHealthy will be providing advice and tips on building resilience as we age at 3.30pm tomorrow #DCUPositiveAgeingWeek https://t.co/MdYF9Noq3J @DCU @EDIatDCU @AgeAction  @DCUSU @AgeFriendlyIrl @FingalSports"
706,"@natpolicy @AgeAction Fantastic having you join the discussion, Nat"
707,"Many thanks @ShivMagST for including the concerns of @AgeAction in this podcast on the rising cost of energy, which is a major concern for many older people. https://t.co/ObZ2uHbxWp"
708,"SWAP - Chair Exercise Taster Session Friday 01 Oct 2.30pm-3.30pm on Zoom

Come along &amp; enjoy some gentle, fun exercise from the comfort of your own home😊 Let family/friends know!

Register at: https://t.co/lfztBuMfe2

#IDOP2021 #dlrCommunity @AgeAction @HealthyIreland @SSP_DLR https://t.co/9DwWKV82pT"
709,"SWAP - Chair Exercise Taster Session Friday 01 Oct 2.30pm-3.30pm on Zoom

Come along &amp; enjoy some gentle, fun exercise from the comfort of your own home😊 Let family/friends know!

Register at: https://t.co/vIu4dtAkcU

#IDOP2021 #dlrCommunity @AgeAction @HealthyIreland @SSP_DLR https://t.co/w0O1wHTJIC"
710,"The @AgeAction Positive Ageing Week 2021 kicked off this week with many fantastic events organised around the country celebrating the contribution and agency of older people. To celebrate, Tuath will be running afternoon tea events in 8 schemes around the country
#PositiveAgeing https://t.co/4TReAtIcHg"
711,"To support people to age well &amp; reduce cancer risk, the Irish Cancer Prevention Network are hosting the webinar ‘Ageing Well: How to reduce your Cancer Risk’

⏰ TOMORROW 1-2pm 30th Sept

Register at: https://t.co/yfMwGW3Ic9

#dlrCommunity @HsehealthW @IrishCancerSoc @AgeAction https://t.co/HqgTmu2rhG"
712,"To support people to age well &amp; reduce cancer risk, the Irish Cancer Prevention Network are hosting the webinar ‘Ageing Well: How to reduce your Cancer Risk’

⏰ TOMORROW 1-2pm 30th Sept

Register at: https://t.co/wAyOZGy7q7

#dlrCommunity @HsehealthW @IrishCancerSoc @AgeAction https://t.co/GBtpEMTi9x"
713,@BallyhouraDev @AgeAction Amazing!! Lovely to see
714,"Women over 55... come celebrate International Day of Older Persons with @NCCWN SWAN Loughlinstown with a FREE vintage themed garden lunch &amp; music

Friday 01 Oct 12.30pm-2.30pm

To book your place, see: https://t.co/o8BnxeHoK3

#IDOP2021 #dlrCommunity @AgeAction @AgeFriendlyIrl https://t.co/c0gXyvHEGY"
715,"Women over 55... come celebrate International Day of Older Persons with @NCCWN SWAN Loughlinstown with a FREE vintage themed garden lunch &amp; music

Friday 01 Oct 12.30pm-2.30pm

To book your place, see: https://t.co/e14RacTMsj

#IDOP2021 #dlrCommunity @AgeAction @AgeFriendlyIrl https://t.co/5fv9WnOmcr"
716,"Positive Ageing Week Day 2 Information &amp; Supports https://t.co/w7422uTxMb 
@NorthTippDevCom @CommHealthMW @SouthEastCH @AgeAction @SueAnneODonnell"
717,"Positive Ageing Week Day 1 Cultural Engagement with Jean Farrell  https://t.co/wywRGngMfz 
@TippLib @tippishealthy @CommHealthMW @SouthEastCH @AgeAction"
718,"#PositiveAgeingWeek 2021 celebrates Reconnecting Communities by Reframing Ageing. The Charleville Women’s Group received a potted ‘herb’ plant yesterday with information about the benefits and uses of herbs. #LifeLongLearning #ReframeingAgeing #AgeEquality
 @AgeAction https://t.co/HW3h9HplNt"
719,"We are hosting two events in Hartstown Park today for Positive Ageing Week! The first from 11am – 1pm and the second from 2pm – 4pm. Join us for refreshments, entertainment and chats! Make sure to book in advance. 

@AgeFriendlyIrl @AgeAction @agefriendlydcu @age_cycling https://t.co/FGX0gMhbEA"
720,@Fingalcoco @AgeFriendlyIrl @AgeAction @agefriendlydcu @EVENTSinFingal @HHFC2013 Fantastic Event
721,"This week is Positive Ageing Week 2021, running from 27 September to 1 October.
This year's hope is to challenge ageist stereotypes of older people. We are all growing older – so let's celebrate it!
🎈🙌🎉
 #PositiveAgeingWeek21 #AgeEquality #AWorldForAllAges
@AgeAction https://t.co/AsDBhazzsl"
722,@Spotify You need a discount for those who've logged more music listening time on earth. Most = net new listeners so 📈. I consult; can share how I've done it.@AARP  @EncoreOrg @GRANDMMagazine @NextAvenue @drjohnmorley @AgeAction @KerryHannon @nbrez @age_uk
723,"We were delighted to invite Kimberley Delaney, member of the Ballyboy Comhaltas, to the newly refurbished Kilcormac Library to record some beautiful music for #PositiveAgeingWeek  🎶
https://t.co/RrHDBm11XE @LibrariesIre @offalycoco @AgeAction #PAW"
724,"Join Jack Lynch the Storyteller in the @dlrLexIcon studio 2.30pm-3.15pm for International Day of Older Persons this Friday

A BASKET OF FOLKTALES: Love &amp; rascality &amp; whatever you’re having yourself! See more &amp; book at: https://t.co/aIb8VclRKS

#IDOP2021 @AgeAction @poetryireland https://t.co/mOctKCJql8"
725,"Experience an eclectic mix of jazz, ballads &amp; Latin songs with 'Blue Moon' this Friday 01 Oct @ 3:30pm in @dlrLexIcon Dún laoghaire

Easy listening, creating an enjoyable musical experience &amp; relaxed atmosphere - book your place at: https://t.co/lLQ55WMbFw

#IDOP2021 @AgeAction https://t.co/mvjjrrocvp"
726,Love this initiative 👏👏@AgeAction https://t.co/RIMqPFDapt
727,"Join us in Hartstown Park tomorrow for Positive Ageing Week! There will be refreshments, entertainment and an opportunity to reconnect with your locality in person. 

See below for booking details.

@AgeFriendlyIrl @agefriendlydcu @AgeAction @ThirdAgeIreland @age_cycling https://t.co/YQV3loFjjw"
728,"👋📲 The ""Staying Digitally Connected"" booklets are based on @AgeAction's Getting Started KIT. https://t.co/tVlwwZHHgS 

📑Request a copy from @AgeFriendlClare by emailing agefriendlyclare@clarecoco.ie 

🌐visit @ClareCoCo webpage to download a copy https://t.co/2rhkRYIA6M https://t.co/UJa7h2piKV"
729,"#PositiveAgeingWeek is reframing how we think, feel and act about ageing and older people.

Join us https://t.co/FDADqGJijD

#ReframingAgeing
#AgeEquality https://t.co/Ks2QiO6ZDa"
730,It’s #PositiveAgeingWeek2021 Celebrate the contribution #olderpeople make to our communities &amp; society by challenging negative stereotypes about ageing. Our aim is to make every older person feel loved &amp; connected to their #community @AgeAction #kindness #charity 💜 https://t.co/9yWHjkuMQD
731,"[Event Sponsorship] Join us for the culmination of the @Age Action  BIG Corporate Challenge! IMS is delighted to sponsor this fantastic event. 

#IMS #VirtualEvents #AgeActionBigCorporateChallenge #2021 #AgeAction https://t.co/XVA9u8ZClU"
732,@Enida_Friel @AgeAction @NWCI @NCCWN 😂🙏
733,"It's Positive Ageing Week @AgeAction Tune in to Zoom tomorrow at 12 noon to hear from our Board member and legacy expert, Niall O'Sullivan!
https://t.co/nTs70ASFsh"
734,"@ailbhes @AgeAction @NWCI @NCCWN Ah Ailbhe if I could be 1/10 of you when I’m older, I’ll be doing very well… 😃"
735,"Celebrate the UN International Day of Older Persons in dlr this Fri 1 Oct - the theme is: ‘Digital Equity for all Ages’💻

All events are free - online &amp; some in-person! See further info about events at: 
https://t.co/TBDbSFYWdj

#IDOP2021 #dlrCommunity @AgeAction @DLR_Libraries https://t.co/7RIN5FznDI"
736,"Join us this Thursday at 4:15pm for a Virtual Concert by the Fire hosted by Waterford Libraries, Waterford Older Persons Council &amp; Waterford U3A free event all welcome email jloughran@waterfordcouncil.ie for link #PAW2021 @AgeAction @WaterfordCounci https://t.co/aG1C2KS4xc"
737,@ailbhes @MTU_ie Link to register here https://t.co/EycMt9P5G3
738,"A few minutes left to join @ailbhes who will talk about #PositiveAgeing and challenging stereotypes with @MTU_ie 

To register for this free event click here: Meeting Registration - Zoom 
#ReframeingAgeing
#AgeEquality
#PositiveAgeingWeek
#LifeLongLearning https://t.co/OmEsdvofNb"
739,"@ailbhes @Womens_Aid @AgeAction @NWCI @NCCWN You're as spritely and as lively as a baby goat Ailbhe and long, long may it continue. 💚💚"
740,"Counting down to today's presentation from Dr. Vania de la Fuente (WHO) at 1pm ""Global campaign to combat ageism: building together #AWorld4AllAges” Join us https://t.co/MdYF9Noq3J @DCU @EDIatDCU @DCUSU @AgeAction @activeirl @TheUSI @IntFedAgeing @AGE_PlatformEU"
741,"'Reconnecting Our Communities by Reframing Ageing' 

📅Positive Ageing Week is an @AgeAction initiative that celebrates the contribution older people make to our
👨‍👩‍👦families
💼workplaces
🌃communities 
🌏&amp; society 

🌐For more info. visit https://t.co/52KEFfEm1G

@AgeFriendlClare https://t.co/cLM6P8GheV"
742,"@cmclarke76 will be on The Joe Finnegan Show on @NorthernSoundFM shortly to talk about how #PositiveAgeingWeek is reframing ageing
https://t.co/Lm8L7Bub8p 

#ReframingAgeing
#AgeEquality"
743,"We are in Hartstown Park tomorrow celebrating Positive Ageing Week! Join us from 11am–1pm or 2pm – 4pm for refreshments, entertainment and a chance to reconnect! Email nicole.kelly@fingal.ie to book 

@AgeFriendlyIrl @AgeAction @agefriendlydcu  @EVENTSinFingal @HHFC2013 https://t.co/JEC33YBD66"
744,@ailbhes @roisiningle @AgeAction @NWCI @NCCWN Amazing Woman
745,@ailbhes @AgeAction @NWCI @NCCWN Well you look amazing 👏the result of keeping busy I imagine.  You are some woman for one woman #RESPECT 💞🦸‍♀️💞
746,"@roinnslainte @HSELive @merrionstreet @IrishHospice @AIIHPC @IrishCancerSoc @CarersIreland @AgeAction @alzheimersocirl @ourladyshospice @SFHDublin Home help hours need to be massively increased, more visits from members of MDT needed in the home, and specialist training for HCAs (more than the QQI Palliative Care Module) with better hourly rates."
747,"Our Donors believe in #EmpoweringGenerations, our Older Persons Fund is now OPEN for grant applications https://t.co/c83uyG3chG  #PositiveAgeingWeek2021 @AgeAction @NWCI @activeirl @AgeSector @stjamesdublin @ALONE_IRELAND @alzheimersocirl @Age_Opp @seniorsparl @PhilanthropyIE"
748,"@Alli_McClean @AgeAction A fantastic service Alli, such a brilliant resource!"
749,@goggshealy @AgeAction Thank you - Bit like coming out really!
750,@AgeAction @ThirdAgeIreland @Age_Opp @IrishHospice @dementiaireland @TrainingGrow @AssistantsCare @ALONE_IRELAND https://t.co/TJQegciYSO
751,Inimitable @ailbhes - ageing as she does everything else - with humour passion and positivity- @AgeAction great campaign. https://t.co/bFQEKi78le
752,"'Time to reframe how we act, think and feel about ageing' @AgeAction 

I'm feeling feel pretty good about it, thank you very much,  and thrilled to support #PositiveAgeingWeek2021 

#AgeEquality
#AWorldForAllAges
@NWCI @NCCWN https://t.co/RglOmP450H"
753,"Enjoy learning great nutritional tips &amp; cooking a simple healthy recipe with @SSP_DLR as part of International Older Persons Day 2021 this Friday 1 Oct🍜

Register by 📧angela.lennon@sspship.ie or 📞0871090106

See: https://t.co/pszHnXQVfK

#IDOP2021 #dlrCommunity @AgeAction https://t.co/ndL0bw1FVU"
