,content
4905,"[IG] 211013 https://t.co/PRSv9XATj4 Instagram update: Quick virtual tour of the hall where Ohnim and Yooyeon pieces are displayed at the Saatchi Gallery. 

🔗 https://t.co/cWIgw77kIp

#MINO 송민호 @official_mino_ 
#YOON 강승윤 @official_yoon_ 
#WINNER 위너 @yginnercircle https://t.co/tLxio7Y9FK"
4906,"I was honored to get a personal tour of @ibrahim_Mahama’s solo art exhibition called ‘Lazarus’ at the @_WhiteCube Gallery in London. 

Check out a video of my visit here: https://t.co/tA3EfZZwVG https://t.co/qhiqVUXDdr"
4907,"This guided tour features the St. Roch, two galleries and Heritage Harbour, and you'll learn all about the differences between ships and boats. Details here: https://t.co/yd9EZAcIhe https://t.co/UuyVdUGDNQ"
4908,"It was great to welcome QMU Media, Comms and Performing Arts students to the gallery today for a tour of @thenaturelib and @AlexBoyd's 'Tir An Airm' (Land of the Military) https://t.co/qVAdJtlpAL"
4909,"Seen &amp; Heard: Tour the Pier 26 tide deck
Plus 50 galleries will participate in a Tribeca Gallery Walk; a haunted mansion in Fidi; Chelsea Handler live on the local streets.
https://t.co/YJhtaKUt4r"
4910,"Susan Hensel’s Studio and gallery is located right in the heart of Minneapolis, just south of downtown. You can check out the Susan Hensel Gallery and studio with a virtual tour here: 
https://t.co/sF5XBYLZR1 

https://t.co/nOEkyoXJIf
#MinneapolisNews #MinnesotaArt #SusanHensel https://t.co/2ei2hpggCX"
4911,"Susan Hensel’s Studio and gallery is located right in the heart of Minneapolis, just south of downtown. You can check out the Susan Hensel Gallery and studio with a virtual tour here: 
https://t.co/qiGaMSB7kz 

https://t.co/dpCv3WeLyW
#MinneapolisNews #MinnesotaArt #SusanHensel https://t.co/jwAqD55Vxf"
4912,"Big thanks to Dave @fuctaculon Díaz for the tour of the NGA archives, (we learned about collapsible bookshelves, heptane, Rolls Royce auto paint &amp; lots more!). @ National Gallery of Art https://t.co/DMxWkuIWKC"
4913,"We are pleased to confirm the Grayson Perry exhibition will reopen on Thurs 14 Oct at Hereford Museum &amp; Art Gallery. Visitor numbers will be limited to 10 at a time. We're sorry, the lift is not available. We're working on a virtual tour for people who are unable to visit. https://t.co/j3Rs9lzLnC"
4914,"Somebody  give us peasants a virtual tour of the Gallery, please. https://t.co/ywC3XrUuxl"
4915,"The Open Studios art tour kicks off this weekend. Arts DEVO recommends taking advantage of the cool weather and sunny skies by hopping on the bike to visit all the studios, galleries and public spaces showcasing local art.
https://t.co/ucCQP8vfFp"
4916,"12PM, TODAY on Facebook Live
The Gallery at Creative Pinellas hosts Coffee with the Curator Featuring Helen French 
Take a live virtual tour of the exhibition “Capturing the Ephemeral” with the curator Helen French. 
Learn more: https://t.co/dkk610jslQ https://t.co/zigFyYHeVM"
4917,"The NARI Home &amp; Remodeling Show, Gallery Night &amp; Day and, a U.S. gymnasts tour featuring Simone Biles and a new show at the Milwaukee Public Museum.

       https://t.co/1yeeVABZ2c"
4918,"The NARI Home &amp; Remodeling Show, Gallery Night &amp; Day and, a U.S. gymnasts tour featuring Simone Biles and a new show at the Milwaukee Public Museum.

       https://t.co/zaBMZYCf0X"
4919,2000+ RSVP for Seungyoon’ and Mino’s artpiece viewing at Saatchi Gallery wow… WINNER europe tour when? @yginnercircle
4920,"Fantastic to welcome @MCRDeafCentre's wellbeing group to the @FootballMuseum 

The group had a tour of our Hall of Fame exhibition and provided valuable feedback on improving gallery access 🙌

Learn more about the museum with our BSL Introduction 👇

 https://t.co/z6RSiE4KW7 https://t.co/MoByC9EVph"
4921,"art spaces in Johannesburg and book your tour for an amazing Art Gallery Tour experience.
#Tourism #Gallery #Tours #IAMJOBURG"
4922,"Seen &amp; Heard: Tour the Pier 26 tide deck
Plus 50 galleries will participate in a Tribeca Gallery Walk; a haunted mansion in Fidi; Chelsea Handler live on the local streets.
https://t.co/YJhtaLc4t1"
4923,"GOLDEN AGE  
Teasers from the Spanish Gallery, opening on 15th October. Housed in a former bank &amp; school, the 3 floors, designed by our team, take the visitor on a tour through the history of Spanish art &amp; it’s impact on modern culture including unexpected immersive experiences. https://t.co/bZOSTYt76a"
4924,"@curateproject , I'm wondering if you will eventually be creating ""user galleries"" that people can potentially walk through on a virtual tour?"
4925,"Come along to Peterborough museum gallery to see the I Matter exhibition featuring 30 diverse artists, speaking about why we matter. I'll be there on 23rd if you'd like a personal tour @stalbansmuseums @weare_sass @farhanashaikh @an_artnews @ace_national @KaurVoices https://t.co/fM3XnbVRAg"
4926,"Craftspace: BSL Tour Guided by Rubbena Aurangzeb-Tariq of the We Are Commoners exhibition in MAC's Community Gallery

Sunday 17 October, 2pm 
FREE, booking required: https://t.co/tWn8c7daiQ"
4927,"Funday Sunday Art Tour 

Nafasi Art Space will be open on Sundays for a Nafasi Art Lovers Afternoon for drinks, yoga and a gallery tour.

Eyasi Road, Light Industrial Area
Mikocheni B,
Dar es Salaam
https://t.co/9adQS5aMBN https://t.co/EyBUw90iTU"
4928,"Made a morning gallery tour  @DarrenSRS @oncyber_io 
I think it's a great way to explore the collection. https://t.co/j6xeWEtgcK"
4929,"「Deliver 04 you tour」仙台公演の写真がPHOTO GALLERYにアップされとるぞい！

メンバーによる再配達企画、名古屋公演でももちろん受け付けるからのう！

詳しくはYON TOWNブースでチェックするんじゃぞっ！

https://t.co/ibbaZMgWZI
#Deliver04youtour https://t.co/02grrnuqUF"
4930,"@Coinbase_NFT @SuperlativeSS 
Beautiful art with layers of lore, strong community, physical gallery in Bali coming year end, art foundation with profits funding community wallet, metaverse gallery, merch, and world tour! https://t.co/wZpabqMzaW"
4931,Loved sharing this bearded lady’s story - you can see her joyful work at Coffs Harbour Regional Gallery or on the STILL 3D Tour. https://t.co/gQ9Qqgzu7K
4932,"@JustBeKind97 Yes sa LY Tear pa! The other vid he previously uploaded is LY Tour din. 
Gold mine ang gallery talaga ni Hoseok! I am wondering what treasures are still hidden there hehe 😏"
4933,"the @OhioStateNewark Newark Earthworks Center is sponsoring an Open House at the Octagon on Sunday October 17, 2021 - tour of the Octagon at 2p - tour of Newark Earthworks Center exhibit at LeFevre Gallery on-campus at 4p https://t.co/ePqsda5f7t https://t.co/0qaaHfo17L"
4934,hoseok pa gallery tour ka naman hahahaha https://t.co/YpKN8HqIdS
4935,whats a bts member’s bday without hobi’s special gallery tour
4936,"Tomorrow, Delta's LH Horton Jr Gallery presents a Virtual Artist's Studio Tour with artist Cannupa Hanska Luger from his studio in New Mexico. We hope you will join us!

October 13, 5:30pm
Zoom Event ID: 92903597917

For exhibitions and events, go to https://t.co/q0RVmJyPoR https://t.co/k5ErYOoqBp"
4937,"Welcome to join this interesting #individual #tour in #Moscow, #Russia with a #local English-speaking #private #tour #guide - Tour of the Gallery of 19th and 20th century European and American art (the Pushkin Museum of fine arts): Private Guide https://t.co/DiLkxZIiWE https://t.co/9b1vHIOSt7"
4938,"Here’s a tour of VELESERO, our art gallery, with the artist behind the AUTOCOLOR Technica collection - Mark. Get a sneak peak of some of the physical pieces that will be released in tandem with the NFT collection! https://t.co/vL5NGnw4Tm"
4939,"""#Gallery Tour : 20th Century &amp; #ContemporaryArt | London | October 2021"", cf. https://t.co/rtSzbDL9B1 via @YouTube / @phillipsauction #art #ArtMarket #auctions"
4940,"Come on out to our promenade and gallery tour on Wednesday night at 6 PM. Then, head over to HHS for the Discovery 21 Capital project vote, open till 9 PM  #AESLife50 #HCSDLearns https://t.co/Nreh114490"
4941,"Following its tour of galleries across the globe, a great pleasure for me to open, together with Minister Čomić, this exhibition of the world-famous Slovak Naïve Art from Serbia in the @EU_Commission. Also highlights the important role that national minorities play across Europe. https://t.co/etLJx8z1FP"
4942,@atgoodmetrics Tour all the museums and galleries in the world.
4943,"Tomorrow, October 13th - we are giving you an exclusive look at Allston's newest boutique living experience, Gallery Residences at Arthaus!

Join us on our Instagram Story as Lead Sales Agent, Christina Green gives us a virtual tour of this stunning condominium building. https://t.co/hrNRAgnSQk"
4944,@YaoiEater Id really love to have a tour in his gallery 😅
4945,@JJKSTlME I want a phone gallery tour
4946,THANK YOU FOR GALLERY TOUR HOBI!!! kith*😘
4947,guys i will sell my house and even my sister and dog just for a hobi gallery tour and im not even kidding https://t.co/4Y7kgB2YuC
4948,cuuuute 🥺 this must be such an old video! the amount of things in this man's gallery.. sflkjs I think those are the wings tour photos and jungkook's hair is cherry? https://t.co/xyHakqDxpi
4949,hobi taking us through a tour of his gallery for every member's bday
4950,"@BTS_twt I HAVE A QUIZ LATER, BUT I CANT LET THIS TOUR TO HOBI’S GALLERY PASS 🥲🤌"
4951,@BTS_twt HOBI I LOVE YOU SO MUCH😭😭😭 THE AUDIENCE NEEDS A TOUR OF YOUR GALLERY
4952,Memento mori. This week’s cultural inspiration tour of Mayfair galleries. https://t.co/OzFvPXXEBU
4953,@BTS_twt Hobi can i lend your phone for a day??? Or hobi's gallery tour😭😭🖐😭 https://t.co/3Eye0JG24H
4954,@BTS_twt Hobi we want a tour of your gallery 🥺😭 https://t.co/TAMQPLkUio
4955,@BTS_twt And the gallery tour is starting nowww💜💜 https://t.co/EthRzJ9Hf5
4956,@BTS_twt Is he- THIS IS LY:TEAR ERA! HOBI WE NEED A GALLERY TOUR! NOW! THIS HAS BEEN IN UR GALLERY FOR SO LONG EYE---
4957,@BTS_twt We will get a gallery tour from hobi now😆💜💜💜 https://t.co/qpvtm0AZFL
4958,@BTS_twt WE NEED A TOUR IN HOSEOK’S PHONE GALLERY RN HAHAHWJDJSHAHA
4959,"""Spotlight Tour"", Ikon Gallery, Birmingham from Sun 17 Oct til Sun 21 Nov 2021, tickets: https://t.co/f2GJkx2Hwk"
4960,"What is behind these double doors? Only a portion of the Royal Saskatchewan Museum's collection is actually on display in our galleries. Get a behind-the-scenes tour of our Research, Exhibits and Collections building with Dr. Ryan Fisher on October 18. https://t.co/QjBz0ulmWq https://t.co/BpGwT6FUEj"
4961,1/2 Great sparky @GermanAmbUK at @IWMNorth with Duke of Kent for new Holocaust Galleries. Auschwitz model saved? New ASEAN genocide tour as Songlines/Kwai eg Makati? Time4Change @teddyboylocsin @iamkarendavila @karaowen @GermanAmbTHA @VickiTreadell @BDS_SE_Asia @AusHCUK
4962,Hobi's gallery tour soon🤸🏻‍♀️ https://t.co/TzwImzbWOS
4963,We'll get a small tour of Hobi's gallery soon🤸🏻‍♀️🤸🏻‍♀️
4964,"A mini tour to my gallery😀
#JIMINDAY https://t.co/oEzueB9JRY"
4965,"@_AntjeSchmidt @MSanderhoff @kringln @niggegraf @AntjeTheise @_AntjeSchmidt @MSanderhoff @kringln Are you comming in person to Wien? If so and you’ll be staynig for more than one day, this would be a a good excuse to take the train to Bratislava for an half-day trip 😉 off-conference guided tour to @sng_gallery and around ✅"
4966,"Lazy Lions NFT Decentraland Gallery tour (created by @hiAtreyu_)
@LazyLionsNFT @decentraland 
https://t.co/pCNb5pRRxK"
4967,"Have you checked out our latest exhibit at NBC's Wigwam Gallery in Altus? It features watercolors and the history of the medium. If you can't get there, you can also take a virtual tour. See it on our gallery website at https://t.co/fQnFewfNp7. https://t.co/meW3YjKUX2"
4968,"@0x_fxnction @Sunks_at_Solana and im on my virtual tour @tenthvillagenft art gallery, love it so much, so many collection there🔥 https://t.co/3gYccCbms1"
4969,Check out Gallery Dept. ATK Corona Tour T-Shirt/ Large/ NWT(AUTHENTIC) https://t.co/kYqcns0K0y @eBay
4970,"Rules No CC! Walls must remain in place. 
You must have all items needed to keep your Occult Sim happy, alive, &amp; thriving all while hiding in plain sight! Bonus points if you make your sims too!

Upload to the Gallery using #FrightfulHideawayShell &amp; we will tour them on 11/1"
4971,another gallery tour with hobi but now his view is jimin.
4972,"@jane_hammett @NHM_London Oh yes! I hope to be able to get to the exhibition early next year. It usually goes on tour and   shows at a lovely gallery in Glos, Nature in Art:
https://t.co/PNwxgTtdXP"
4973,"Mid-America Print Council Members Exhibition is now open in the Drewlowe Gallery, Visual Arts Building! Reception: 10/15, 6-8pm. Online Symposium: 10/16, 10:30am. For the Zoom link contact heather-parrish@uiowa.edu or terry-conrad@uiowa.edu. Studio &amp; Exhibition tour: 10/30, 1-3pm https://t.co/voKaffxIWn"
4974,"To celebrate the Museums and Galleries month, the Philippine Embassy in Washington, DC invites everyone to a 360-degree virtual tour of  Balai Kalipay a gallery in Mindanao from 11 to 31 October. https://t.co/ojicjJiysh"
4975,Library tours are still happening until Friday 15 October! Just turn up at the Library's Wolfson Gallery between 11am and 1pm and wait for the next tour to start! https://t.co/fUDYFylBrL
4976,"Retweet Train Show AFTER DARK presents
Ally White Art Gallery
Come and take a tour with me
https://t.co/ajK9GYKVkf
*MissAllyWhite *art"
4977,@Tatlermagazine @official_yoon_ @YG_WINNER @saatchi_gallery Hope @official_yoon_ ‘s art gets to tour diff galeries around the world!
4978,"With all this #saparli talk about the Speaker of the House, I thought I should share a video I took while on a tour on August 24. 

From the public gallery, we watched as @Corey_Wingard brought his daughter (?) in, and onto the Speakers Chair!

https://t.co/1p22y0SVnc https://t.co/U08chP1QhA"
