,content
720,Some funky #fungi seen on our lunchtime walks @RSPBTheLodge . I’m especially taken with the spiky ones. I think Common puffballs? @KenfigWarden https://t.co/ErmXPaL0g2
721,"Lunchtime today a mask less person walks in and the staff informs him that masks are required per city ordinance. The man says fine, he'll take his business elsewhere. The employee (turns out the franchise owner) says fine your $5 sandwich is not worth our $500 fine."
722,"Lunchtime walks w/ the doofus. #Kratos #TheDogOfWar
#doggo https://t.co/AmpqSLTbwP"
723,not commuting 2 hours each way and taking walks with my dog at lunchtime https://t.co/kHDNGRDcGw
724,"🎙 Lunchtime Listening 📢

In the latest episode of Covid-19 Conversations by @Afri_Alliance, host @maazaland speaks to Professor Glenda Gray where she walks us through the whirlwind of the last 18 months of the pandemic.

🎧:https://t.co/bguNafkM0l"
725,Omg I’m gonna start taking half hour walks on my lunch break and eat lunch at lunchtime
726,@ACL14 @AgMentalHealth @The_RHASS @ScotlandRHShow I use to live my lunchtime walks round the show ground
727,"When she's not guarding her house against the postman, Lottie loves her lunchtime walks. Luckily Jo works flexibly so she can make sure they both get out for some exercise!  🐾 🐶 ✉️
#WorkLifeWeek 
#WellbeingWednesday https://t.co/RalDVLgZIV"
728,"Walks with the pup before sunrise, over lunchtime, and after work. Being a desk-jockey means making time for movement. The Apple Watch has been awesome for reminding and motivating me to move. #WorkFromHome https://t.co/GXeakK84r7"
729,@KK2Go Same here but I think I need to time our walks better as we tend to go first thing in the morning and then later in the evening. I think we need a lunchtime walk too - I’m sure Obi won’t mind 😄
730,Lunchtime walks with Bill &amp; Trudy are the best https://t.co/AOUPx60Qha
731,@zoe_hannaa1 *walks into your office at lunchtime*
732,Lunchtime walks &gt; https://t.co/y7D67k3k9b
733,I love my lunchtime walks but the best ones are when I meet my friends. https://t.co/RcCmbTiLO3
734,Is it called a conker because it just conked me on the head? Time I redid the risk assessment for my healthy lunchtime walks! https://t.co/rxLRX3mW4J
735,"It is #MentalHealthAwarenessWeek this week, and I'm keen to how you take care of your mental health in the workplace. For me:
* Music
* Lunchtime walks
* Hydration
* Talking with work friends

What's yours? 

#MentalHealthMatters"
736,"Our research &amp; policy manager, @sarahdauncey says, ""I love working from home. Less time (&amp; energy) wasted on commuting and more time to enjoy where I live. Getting out for lunchtime walks &amp; runs.""

🏃‍♀️🚶‍♀️🌳🌲⛰
#WorkLifeBalance
#WellbeingWednesday https://t.co/sUnkO8sB9z"
737,"Assistant ranger dog Juno reporting for duty! A great morning of walks and adventure, just don't get used to the lunchtime nap! https://t.co/bL3FtHitBx"
738,"A lunchtime walk round GRH to ⬆️miles for @glosAHP #glosAHPrace walks and runs for me but Team2 miles coming from netball, hockey, football and of course working on the wards! @chiefCharania @Soph_Dietitian @EstherkayeSher https://t.co/S4meMCFshb"
739,@Helenclematis @NTU_CADQ I'm very close to the Arboretum and plan to have a few nice lunchtime walks there: thanks for the tip about the café.
740,"We will also be ending the week with a coffee and cake sale to add to the effort 😊  There will be a prize for the person who walks the most steps, and hopefully everyone will be out and about walking at lunchtime and in the evenings to reach the required number of steps."
741,@JoshuaLisec When my wife was also WFH I really enjoyed our lunchtime walks. But now she's at the office and I'm 1/2 days ... so no more fun
742,@JoshuaLisec Putting by bare feet in the grass during breaks. Lunchtime walks.
743,"Going back to the office means giving up my walks in the woods at lunchtime. 

I guess I could bring in a lot of plants.
#wfh #QuarantineLife https://t.co/PzFc441yza"
744,"@JDrvr @DroffoJ @brianmoore666 Much better work/life balance. Can go for walks at lunchtime that aren't on a busy polluted road. Much better for my wellbeing and concentration in the afternoon.
My son's grown up, but colleagues with children see much more of them as not wasting time commuting."
745,"Three walks today! One on my own to my favorite playlist to town and back, one with my daughter at lunchtime one with my husband after dinner. 8.5 miles total 💪#Walkingtogether #Caturday https://t.co/VRYgNxYesO"
746,"@PlumWodehouse1 @KateHeywood8 I was listening to the audiobook on my lunchtime/lockdown walks. There'll be a few folk near me confused to see a grown man howling with laughter whilst walking the streets. The Uncle Podger section was a particular favourite passage.  

Some of it is dated, much is timeless."
747,@ArneHeggestad And it's right behind the house. It's going to make my lunchtime walks more interesting
748,"We can (almost) see this from our office window - had some lucky lunchtime walks this week. 

A celebration of local communities, it uses stories from audiences. Made by @LucidCreates___ (I also nicked these photos off their Instagram 😬, as if my phone did that!). #Chatham https://t.co/abV7IDqWD4"
749,@TentLifeUK Once spent a summer working in a Glasgow office. Lunchtime walks in Kelvingrove Park and sightings of the heron there were my salvation.
750,@EmmaFlynn93x Miss our lunchtime walks to there and the community hub 💔
751,Fall lunchtime walks with Nessie do not disappoint. https://t.co/D05xVDHMRD
752,"#lunchtimewalks
#milkweedformonarchs #autumnvibes🍁 @ North End https://t.co/4QdmRRon5k"
753,Mrs Doherty and Miss Liggins have been loving their lunchtime walks! 💚 #GoParks #TeamStPats @SGOCoventryWest @SGOCoventryEast @CovSport https://t.co/lW8wquIoHi
754,@DjPileggi Yep. For me it’s lunchtime walks at work and sometimes meditation.
755,@TheCopyTrail Thanks. Taking them for walks has helped on those days when you get gut punched emotionally for whatever reason. Or even just at lunchtime to clear your mind.
756,"We probably won’t get many more sunny walks this year, and those we do will have to be at lunchtime! Very relaxing way to unwind after a hectic day at my desk! https://t.co/1t6nYW4Qdg"
757,@coreykilgannon I used to work near there @ Vassar Medical Ctr.  There were a few really creepy Halloween houses around there each year.  Made for interesting (understatement) daily lunchtime walks!
758,Lunchtime walks 🍂🌥🌳 https://t.co/1Tum6eTKY9
759,Lunchtime walks are my favourite https://t.co/RGLkaUglEp
760,Lunchtime walks with the pooch https://t.co/j6qCreFgdS
761,My lunchtime walks are a time for me to get away from my screen and relax for 20minutes or so before going back to work. Today’s walk was stressful because Matt decided to spend the entire walk winding me up until I lost my shit 😂 feel like I need another walk by myself lol
762,"It's getting creepy during lunchtime walks.

#indianafall 
#stetwalk https://t.co/6bInDcyaDq https://t.co/ZGGbKhgQTB"
763,Note to self: Avoid Copley Square on lunchtime walks for the next week or so. 🙄
764,"I am trying to get into healthier virtual working habits and get a break from the screen.  

Today on my lunchtime walk I was treated with a butterfly 🦋 

If you would like to join me, I’d love to see your lunchtime walks too #AHPwalks

@AHPed  #WeAHPs
#healthyworkhabits https://t.co/DxYJ6yBzxE"
765,@alistair_firth @queensparkfc @PollokFan I pass that on my lunchtime walks. So much history just passes you by.
766,"@Rob_and_Rob @MELLOWTONEclub Wow. I used to go to school with Rob White and used to enjoy listening to him of a lunchtime when he sang in Cavern Walks. Rob Jones, could be anybody called Rob Jones but did I go to school with you also. Anfield Road Juniors."
767,Monday lunchtime walks with my best girl. https://t.co/90P2RZ9dIH
768,No lunchtime walks today ☔️🌧😟
769,"@Wetdarkandwild @PrinceJvstin Fresh air is good, such as you can get on lunchtime walks to the bookshop..."
770,@mel_with_lasers I used to have a terrible job up in that area that was muccchhh less terrible with lunchtime walks through that park. Such a beautiful space
771,My friend from work. He accompanied me on my lunchtime stroll today but he usually waits and walks me to my car after work. Corvus brachyrhynchos @Corvuscorax81 @birdnomoj https://t.co/45MIMqE6vN
772,"My evening walks are losing the battle against sunset. Usually have too many meetings to go for a daytime walk, so it was nice to have enough of a gap today to fit in a lunchtime walk. https://t.co/BF4bq61dd5"
773,"Next song in the Dana Point maritime murder soundtrack: ""Leave Me Alone"" by @FlippDinero. (So basically the same soundtrack I use for my lunchtime walks.)"
774,Healthy Lunchtime Walks #HSEStepsChallenge #SocialPrescribing @HsehealthW @HealthyIreland @HSEschoolsteam @WHO_Europe_HCN @slaintecare @IrishDentists @harding_mairead @EtainKett1  @IrishSheds @fox_fergal  @SpunOut @GetIreWalking @getirelandactiv @MentalHealthIrl @roinnslainte https://t.co/3KHq14RZAF
775,Grateful for lunchtime walks with good friends. #grateful365 #photoADay #wal365 #rainbowLorikeet #parrot #noAngelaMerkelThough. 274/365 https://t.co/QGwj50xH6g
776,"@roseservitova @UL Hi Rose.
I worked there for many years. Loved the atmosphere there. Great to take walks at lunchtime. Enjoy."
777,@StleKvale Enjoy your long break! Visit free museums and art galleries and music lunchtime events. Lots of short walks. Take a free short online course. Play lots of guitar! Visit friends!
778,What a difference two days makes! I’ll miss my lunchtime walks WFH when I return to the office full time on Monday. https://t.co/Rkhxiw1jkF
779,"@YounyLinda Just back from lunchtime walk. Still raining so coats on again. 
I use one those net door screen things to stop any beasties coming in, it's still up. At least our walks seem to be wasp-free now. 🤞 https://t.co/k9jphLQq8M"
780,During some lunchtime walks I came across this beautiful statue of RBG! I love this statue and this campaign! #standwithruth https://t.co/vpqzXdfTav
781,"Was great to be back at the @TheBotanics again. 
One benefit of returning to the office will be to have them close-by for lunchtime walks again 😊 https://t.co/v8YylB2Vpw"
782,"#5DailyGratitudes: Beautiful autumn weather, lunchtime walks, my furry coworker, being excited to make things, taking a vacation day. https://t.co/A4nR9h9kdv"
783,@Viriconia lunchtime walks are the most underrated thing. Even without on tap hot chocolate.
784,"One good thing about being back at work is the lovely lunchtime walks with my friend, and all the hot chocolate I can drink apart from when the machine runs out"
785,"@keefmullin Look cool, like the trees on one of our regular lunchtime walks just outside of our village. https://t.co/ib3lNAKnGd"
786,@bigfinish Only on my lunchtime walks at the moment.
787,@researchdreams All the very best!! Can’t believe I won’t be seeing you in no.11 when things get back to ‘normal’. I’ll miss our lunchtime and ice cream walks.. but we have bike packing and cake trips to look forward to!
788,Lunchtime Walks https://t.co/dA0F9MMSng
789,"Our swans are continuing to grow and thrive - we would like to introduce our new additions to our lunchtime walk family
#thenucleus #lunchtimewalks #localwildlife https://t.co/ryUBIBV69i"
