,content
522,"Stepping On Falls Prevention

We have returned to face-to-face classes, and registration is now open for our July programs.

Book an Initial Assessment : 
(02) 8544 0487 or info@activ8.club.

Find out more: https://t.co/19W7Ut6sxP
#FallsPrevention #ActiveAgeing https://t.co/5KmavbTnko"
523,"It is a wrap!

The open call for the IN-4-AHA Living Lab Testing Scheme is now closed. Five finalists will be selected among the applicants.

The finalists will be announced on the 31th May. 

Stay tuned: https://t.co/ifMwzpMoF1

#eu #horizon2020 #innovation #activeageing"
524,"Many of our older service users enjoy taking part in our seated chair exercise classes each week.​

Seated chair exercises allow service users of all ages to stay active and keep moving!​

@NCBI_sightloss @sastireland
@visionsportsirl

#ActiveAgeing #AccessForAll #HealthyExercise https://t.co/Ww7dScxgCD"
525,"Ending the month with an interactive session, it is our pleasure to invite you for our session on “Understanding Mind Nutrients” by Susmita Rajopadhya this Friday, 28th May 2021 from 1PM – 3PM via Google Meet: https://t.co/NlYE02O3cN
#MentalHealth #ActiveAgeing #Councelling https://t.co/EqWKEI1Oeh"
526,Looking forward to your invaluable feedback! Please join our consultation📝at https://t.co/gqZuXQXaPo and support #AgeFriendly #Ageing #ActiveAgeing #NoAgeism . More details about the research project 👉https://t.co/9Fs3t2a2rg https://t.co/W88QtwhFXS
527,"In der Session #ActiveAgeing verdeutlicht Prof. Löllgen anhand 80 jähriger Marathonläufer, dass #Training bis ins hohe Alter leistungsrelevant &amp; gesundheitsförderlich ist. Er weist aber auch auf einen nicht-linearen Dosis-Wirkungszusammenhang des Trainings hin.  #SMHS21 https://t.co/giIoDJYZb3"
528,"(4/4) Taken from our recent article in AT Today:
https://t.co/0i6KDkey4h

#healthyageing #agewell #activeageing #independence #qualityoflife #wellbeing #research #LifeCurve"
529,"Various factors affecting the health &amp; well-being of senior citizens.
👴🏻👵🏻

#JyeshthaCare #YourGeriatrician #SeniorCitizens #ElderCare #ActiveAgeing #Mumbai #EldersFirst #HealthyAgeing #India #Awareness #ElderlyCare #Geriatrics #AgeingGracefully https://t.co/3nTr8VatFl"
530,Paper: Comparative analysis of national and #regional models of the #silvereconomy in the #EU https://t.co/i9YwkeOiPR #silvereco #AAI #activeageing #ageing #aging #index #development #capitalism #welfare #compol
531,"And so it begins! 
#fun #filming #exerciseforeveryone
#movemore
#menopause
#ageingwell
#activeageing
#ageingwithattitude
#revitalise
#support"
532,"First social care investment in Kenya by James Mbatia Kinuthia , who grew up in outskirts of Nairobi in Kibiku Village and is the  founder at Sj Remedial Homes for the Aged Kenya .

https://t.co/H8sesJ7FC6

@SajamesHome
#Healthyageing #activeageing #Dementiacare #EldercareKenya https://t.co/61AekYSHyJ"
533,"Europeans 🧓👴🏾 are living longer than ever before. The trend will likely have profound implications on #health system.

How do we keep older adults independent for as long as possible? 

ŠUS🇸🇮is contributing to the challenge with our @EUErasmusPlus project #ActiveAgeing Festival. https://t.co/U0KMpXH1je"
534,"Have you planned your retirement and set yourself some personal goals of what you want to achieve in ""Your Time""? 
You've eared it, reward yourself with a retirement you deserve! 

https://t.co/cvWtLAFI5l 

#activeageing #socialageing #retiretobali https://t.co/uWI0o81AOq"
535,"What does a fit 91-year old do in lockdown when he can't go to the gym? Cycle Land's End to John O'Groats &amp; back fundraising for drama therapy charity @roundaboutdrama 

How fab is this? 
#Bahman91 #LEJOG #JOGLE #ActiveAgeing

Via @CharityDigiOrg #BeMoreDigital https://t.co/JoWpunQ8sj"
536,@autonomlab is introducing @PROCURA_innov  and its #shareprocare platform to all French national stakeholders in the field of #activeageing and #autonomy @Sudoe5 https://t.co/aYsZujReug
537,"Chapter ""#Creative #Aging, Drawing on the #Arts to Enhance #Healthy Aging"" - In: Encyclopedia of #Geropsychology https://t.co/GhX3SDDDfD #artfulaging #activeageing #ageing #creativity"
538,"""Today, 20% of population is above 65, &amp; by 2070, it is projected to be 30%."" 💭@EU_Commission 

🔺What are the challenges &amp; opportunities of Europe's ageing society? 
🔺What is the role of #sport?

Read 🔍 more in Green Paper on Ageing 🟩 https://t.co/8Gps76ikeM

#ActiveAgeing https://t.co/YN1aVuUk6R"
539,A wonderful 3 wk celebration of co-production and knowledge sharing. The national co-production toolkit is a such an asset for all in #socialcare #nhs #activeageing #agewell! A huge congratulations to everyone involved at @AgeBetterSheff and all 14 Ageing Better partnerships. https://t.co/7gRUhwnKWL
540,Great to see people enjoying the outdoors and getting active #agewell #activeageing @CllrChrisReady @KateAlvanley @GMAgeingHub @LynseyDJohnson7 @iffer81 @JoanneTaylor19 @WiganBoroughCCG @LesOHalloran @PaulaWakefield2 https://t.co/9J7Ez5VezB
541,"Promotion of #activeageing through interactive artificial agents in a smart environment by Paulo Menezes &amp; Rui P. Rocha @UcIsr @UnivdeCoimbra
https://t.co/cW0cjtR0bc
#SocialRobot https://t.co/hXL2RRZHon"
542,"Proud to announce: Rožca Šonc, head of the ZDUS programme Older people for better quality of living at home, has just recevied the award of the Republic of Slovenia for outstanding achievements in volunteering in 2020! 
#ActiveAgeing #Volunteering 
https://t.co/DPFu2NpNuc"
543,"📣 new blog is now live! NK Active's Charlie writes about how a change of routine or reduced activity levels can influence the muscles tissue and our strength as we get older. 

Read the full feature here ⤵️ #NKActive #ActiveAgeing https://t.co/uILuX53CiB"
544,"In our recent #ActiveAgeing #Survey, community members aged 45+ said #walking was their most preferred #exercise, followed by gardening, walking the dog, cycling and swimming! #perthnews

For a list of local walking clubs, visit our website https://t.co/1vRAQGfD1q https://t.co/aPXrN4qt39"
545,"Lasciati guidare si dice. Ma da chi? Dai dati...possibile?
Franco Mercalli di @MultiMedEng , partner del #gkpilotpuglia ci spiega come: https://t.co/Z0TuiaB6g1
@GATEKEEPER_EU #healthyageing #ActiveAgeing #BigData #artificialintelligence #IOT https://t.co/KhobcWSJiq"
546,"Cosa? Internet delle “cose”? In che senso? 🤔
Ce lo spiega Marco Di Ciano di Innovapuglia nel tecnodizionario del @GATEKEEPER_EU della Puglia: https://t.co/d948Njzxuj #IoT #BigData #ArtificialIntelligence #healthyageing #activeageing https://t.co/NPJSdQPF2q"
547,"Chapter ""Diversity of #Ageing #Policy Concepts"" https://t.co/Dsro9k674L #springerlink #publicpolicy #publicpol #ageingpolicy #activeageing #activeaging #aging #ageinginplace #empowerment #healthy #intergenerational #positiveageing #productive #successful #theory"
548,"Our website has been upgraded!

After our public engagement events we made changes to our website to make it easier to find out about the #LifeCurve, STILL Going Project, &amp; how you can take part in our research!

https://t.co/5oSuxJBTGE 

#healthyageing #agewell #activeageing https://t.co/DvEar8ZsQ9"
549,"Excited for the summer ☀️⤵️ because:
🔹 the guidelines for the organisation of the #ActiveAgeing Festival are almost done,
🔹 the first festivals will be held this summer in Slovenia &amp; Romania. 

#BeActive #EUsport #elderly @activeageingfes @EuSport https://t.co/LkCf8NtIIR"
550,"📣@activeageingfes project news;

🔹 we are working on the guidelines 🔖 on how to organise an #ActiveAgeing Festival,
🔹and we are eagerly waiting for the summer ☀️ so we can start implementing the festival in Slovenia &amp; Romania. 

#BeActive #StrongerTogether https://t.co/MJKO3FFL6V"
551,"We’re really excited to be recruiting to this brand new role to support our strategic aim of seeing #activeageing as a social norm for all older adults, regardless of their social or demographic background. 👇 https://t.co/dMv8142dqm"
552,Do you provide #solutions #service #innovation #product to people of 65+ to support #ActiveAgeing and #HealthyAgeing? Share your good practice with peers in IN-4-AHA survey https://t.co/bsnQ0lmMux by 14 May #HealthyEurope #DigitalHealth #AgeingWell @EU_Commission @DigitalEU https://t.co/FlKWwkPkw8
553,IN-4-AHA released its first Open Call for the IN-4-AHA Living Lab Testing Scheme. Submit your application here: https://t.co/scRX5HtAXv by 14 May #ActiveAgeing #HealthyAgeing #HealthyEurope @EU_Commission https://t.co/vEsLhdf8kz
554,"In our recent #ActiveAgeing survey we asked people aged 45+ how #exercise was part of their lifestyle:

🚶‍♀️ 50% started regular #activity before 30
📅 Of those, 95% currently exercise three to five days a week

For more information and resources, visit https://t.co/EzeRdAcvDM https://t.co/OtvpxsH2zK"
555,"🎙️Former #ENGSOyouth committee member &amp; Project &amp; Policy manager @BenceGaram is concluding the #EYVOL training course with presentations on working with seniors &amp; NEETs. 

#youthsport #youth #activeageing #NEETs https://t.co/RNkFoQn6AA"
556,Check out this new project focussing on stimulating the scaling-up of innovative solutions related to #active and healthy #ageing. The #GatekeeperEU team look forward to some fruitful collaborations in the future! #Innovation #BigData #IoT #AI #ActiveAgeing https://t.co/zMQHMvsZsr
557,@virginiog #activeageing #lifelonglearning 😉
558,"Braved the elements today with pouring rain and high tide but still great to get out there. Every little helps 🏃‍♀️ 🌊 🌧
#lockdown3
#activeageing
#ThisGirlCanEssex https://t.co/GyDSTN1dwb"
559,"Really enjoyed writing this blog piece for the Centre for Urban Wellbeing about my research and how it is connecting older citizens to foster urban wellbeing 
https://t.co/YkZ68isQn2

#urbanwellbeing #citizenscience #activeageing #communityinvolvement @UBSportExR"
560,Looking forward to hearing how @SportAustralia funding is impacting #ActiveAgeing... our report for the Better Ageing grants is due out soon... 👀👀 https://t.co/eIZ1dS1DGO
561,"Maintain better overall health and well-being with physical exercise. Consult an Exercise Physiologist for the right program today. Reach out to us! 

#ActiveLiving #ActiveAgeing #Activ8 #HealthClub #FitnessAndHealth https://t.co/dQP0Y492Lb"
562,"Our website has a section with all of our FAQs to help make it as easy as possible to participate in our project!

Have you seen them?

https://t.co/a4E86RrS9B

You can also contact us directly if you require further support!

#healthyageing #agewell #activeageing #independence"
563,"ICAA's Colin Milner says society must reclaim wellbeing for older people with new, vibrant models @icaanews @colinmilner #Ageing #ActiveAgeing #ActiveAging #Wellness https://t.co/gFHGq8TM4r https://t.co/vUuotex8Q1"
564,"ICAA's Colin Milner says society must reclaim wellbeing for older people with new, vibrant models @icaanews @colinmilner #Ageing #ActiveAgeing #ActiveAging #Wellness https://t.co/UOeXHHfMwA https://t.co/M0hWKIN5fx"
565,".@JoeBiden seguirá dando sorpresas que ni su partido se espera. Los de #activeageing somos así, @BeatrizTalegon ☺️ https://t.co/LICIKmncUy"
566,"Main topics of the project #ActiveAgeing Festival are; 

🔹encouraging social inclusion &amp; equal opportunities in sport for elderly population. 

🔹Participation of older adults in health enhancing #PhysicalActivity.

🔹 Benefits of #sport on social life &amp; #MentalHealth of seniors https://t.co/yqBYfT4AR2"
567,Thank you @SmartWorkEU for the great coordination and initiative. #activeageing https://t.co/UpN17Yplym
568,"ICAA's Colin Milner says society must reclaim wellbeing for older people with new, vibrant models @icaanews @colinmilner #Ageing #ActiveAgeing #ActiveAging #Wellness https://t.co/eqIRTwIDwD https://t.co/vNs29wBaNJ"
569,"ICAA's Colin Milner says society must reclaim wellbeing for older people with new, vibrant models @icaanews @colinmilner #Ageing #ActiveAgeing #ActiveAging #Wellness https://t.co/RMRIllv563 https://t.co/2ogBBuf5bD"
570,"ICAA's Colin Milner says society must reclaim wellbeing for older people with new, vibrant models @icaanews @colinmilner #Ageing #ActiveAgeing #ActiveAging #Wellness https://t.co/MUehDKIV5t https://t.co/6i6rqOBJSW"
571,"The STILL Going Project is recruiting participants 🙋‍♀
‍
The #LifeCurve App can help you stay as active as possible at the moment!

Download the FREE #app and connect to STILL Going Project as a partner today!

#healthyageing #agewell #activeageing #independence #qualityoflife https://t.co/UgYnNo3LaR"
572,"Looking forward to having some #Fun &amp; #HealthyExercise with our #ActiveAgeing programme today.
@NCBI_sightloss @visionsportsirl @dccsportsrec @CaraCentre_ie @conwayforclare https://t.co/VaKwa6AsQO"
573,"Great articles here! “Reconsidering Successful Aging” a particularly important reference - especially in my field. A very important topic, just an unfortunate name😓 ..how could ageing be anything but successful? #healthyageing #activeageing https://t.co/dRVx29CTyT"
574,"""Her art has helped her refocus her energies into something she loves to do. It keeps her positive after the devastating news that she reads and comprehends."" https://t.co/IOGsqWyqHk @FeminaIndia @KamdarShraddha #activeageing #happyageing #passion #Alzheimer"
575,"Integrate exercise into your life, whatever your age is.
Exercise has been set out to ward off disease, submerge the risk of falls, improve mental health and cognitive function, and sustain social ties.

#HealthClub #FallsPrevention #ActiveAgeing #ActiveLiving #Exercise https://t.co/kDPauEGK09"
576,"Today marks the start of the Bealtaine Festival - an Age and Opportunity arts initiative. There's a wide range of events on during the festival which runs for the entire month of May. #DiversityandInclusion #activeageing

https://t.co/EHJKmoDqkx https://t.co/z3KKpIIEl3"
577,"Don´t miss this chance!

5 finalists in our Open Call will receive testing, coaching, feedback and visibility.

Interested? Extended deadline 14th May, 2021!

Read more and apply: https://t.co/V57mXMmMxJ 

#in4aha #EU #horizon2020 #activeageing #innovation https://t.co/oFhJLGBNLt"
